,f1,acc,prec,kappa,recall
glacier,0.6400911161731206,0.7715112075198843,0.5321969696969697,0.4826074911741097,0.8028571428571428
promenade,0.6258660508083141,0.7657266811279827,0.5251937984496124,0.4643110757246455,0.7742857142857142
k20d,0.56957928802589,0.7114967462039046,0.45753899480069327,0.37160774864173285,0.7542857142857143
hallway,0.576271186440678,0.7288503253796096,0.4766355140186916,0.38946147824193156,0.7285714285714285
rally,0.5733041575492341,0.7180043383947939,0.4645390070921986,0.37950813448649545,0.7485714285714286
conceptual,0.5620360551431601,0.7013738250180767,0.4468802698145025,0.35755380066114095,0.7571428571428571
myself,0.567741935483871,0.7093275488069414,0.45517241379310347,0.36835683204762604,0.7542857142857143
preserve,0.5611353711790392,0.7093275488069414,0.4540636042402827,0.3614195729978821,0.7342857142857143
italie,0.6118192352259559,0.7577729573391179,0.5136186770428015,0.4449821924224655,0.7564469914040115
commons,0.5714285714285714,0.720173535791757,0.4657039711191336,0.3792070353775473,0.7392550143266475
oxfordshire,0.5663322185061315,0.7187274041937817,0.4635036496350365,0.37300987008870146,0.7277936962750716
drunk,0.5782608695652174,0.7194504699927693,0.4658493870402802,0.3858974916514267,0.7621776504297995
iii,0.5837004405286345,0.7266811279826464,0.4740608228980322,0.3960433557999127,0.7593123209169055
council,0.5771365149833518,0.7245119305856833,0.47101449275362317,0.38785901738757667,0.7449856733524355
depot,0.5515743756786101,0.7013738250180767,0.44405594405594406,0.3468410622456365,0.7277936962750716
pyramid,0.6068181818181818,0.749819233550253,0.5028248587570622,0.4346445306131129,0.7650429799426934
built,0.574235807860262,0.7180043383947939,0.4630281690140845,0.38110154905335625,0.7557471264367817
sa,0.5388711395101172,0.6869125090383225,0.428087986463621,0.325100501408203,0.7270114942528736
ripples,0.6521239954075775,0.7809110629067245,0.5430210325047801,0.5014793268973394,0.8160919540229885
tacoma,0.5341880341880342,0.6847433116413594,0.42517006802721086,0.31884234783787446,0.7183908045977011
skate,0.5753424657534246,0.7086044830079538,0.454242928452579,0.37668633851914235,0.7844827586206896
politics,0.6216530849825378,0.765003615328995,0.5225048923679061,0.4599869524629929,0.7672413793103449
yacht,0.6180555555555556,0.7613882863340564,0.5174418604651163,0.453932632667126,0.7672413793103449
shower,0.5683297180043385,0.7122198120028923,0.4564459930313589,0.37137943085029834,0.7528735632183908
rush,0.5705128205128205,0.7093275488069414,0.45408163265306123,0.3719601464009761,0.7672413793103449
15,0.6030701754385964,0.7382501807664498,0.4875886524822695,0.4237181612243771,0.7902298850574713
09,0.5842450765864332,0.725234996384671,0.4717314487632509,0.39601850766440727,0.7672413793103449
londres,0.6091825307950729,0.74765003615329,0.4990825688073395,0.4359383381305809,0.7816091954022989
turtle,0.5993189557321226,0.7447577729573391,0.49530956848030017,0.4239233941625219,0.7586206896551724
valencia,0.624569460390356,0.7635574837310195,0.5200764818355641,0.4619925409090099,0.7816091954022989
turismo,0.6096997690531177,0.7556037599421548,0.5086705202312138,0.4418406384777407,0.760806916426513
dr,0.5546961325966852,0.7086044830079538,0.449820788530466,0.35519104820544145,0.723342939481268
milk,0.5686274509803921,0.7136659436008677,0.45709281961471104,0.37288966243759447,0.7521613832853026
peeling,0.5474137931034483,0.6963123644251626,0.43717728055077454,0.34008929687233724,0.7319884726224783
sanctuary,0.6272727272727272,0.7628344179320318,0.5178236397748592,0.4645217190115424,0.7953890489913544
bend,0.5607476635514019,0.6941431670281996,0.4383116883116883,0.3530987200398088,0.7780979827089337
basketball,0.5828698553948832,0.7288503253796096,0.4746376811594203,0.39710821188311485,0.7550432276657061
amateur,0.5767543859649124,0.7208966015907448,0.4654867256637168,0.3858184554284123,0.7579250720461095
welsh,0.6152149944873209,0.74765003615329,0.4982142857142857,0.4424810653532639,0.8040345821325648
intersection,0.6187717265353418,0.7621113521330442,0.5174418604651163,0.4553586497890295,0.7694524495677233
strip,0.5769644779332617,0.7158351409978309,0.46048109965635736,0.38299509932466724,0.7723342939481268
save,0.5429184549356224,0.6919739696312365,0.4324786324786325,0.332751204463139,0.729106628242075
silly,0.6063947078280044,0.7418655097613883,0.49107142857142855,0.4297012616937398,0.792507204610951
pride,0.5630434782608695,0.7093275488069414,0.45121951219512196,0.36472064281404826,0.7485549132947977
eerie,0.5680087051142546,0.7129428778018799,0.45549738219895286,0.37212637270272775,0.7543352601156069
tie,0.5860566448801742,0.725234996384671,0.47027972027972026,0.39853737253510646,0.7774566473988439
beams,0.5572354211663066,0.7035430224150397,0.44482758620689655,0.3551332995184795,0.7456647398843931
nest,0.5615982241953384,0.7143890093998554,0.45585585585585586,0.3662756098155153,0.7312138728323699
blurred,0.5683987274655355,0.7057122198120029,0.4489112227805695,0.36829116374593884,0.7745664739884393
